market_id,entry_date,exit_date,direction,entry_price,exit_price,gross_pnl,net_pnl,position_size,whale_address,category,market_title,market_url,whale_token_side,whale_score,whale_winrate,taker_address,signal_trade_size_usd,market_end_date,resolution_outcome
0xac4c8f562f7c6f4a191570b07a6cd8926854205a91d6da197a43924bdc4659a3,2026-01-18,2026-01-22,SELL,0.0050000000000000044,1.0,824.45919479382,799.7254189500053,164067.37976397,0x8da4d0b535b1eb694f79de7ded3aaf48b3d068b8,Geopolitics,"US strikes Iran by January 18, 2026?",https://polymarket.com/event/us-strikes-iran-by-january-18-2026-991,NO,8.755,0.999,0x8da4d0b535b1eb694f79de7ded3aaf48b3d068b8,2028.13,2026-01-18,NO
0xe55f1c68e8ff508f8f54e5ab6f20e2769da900e5c7499b917547498bce4f40c1,2026-01-30,2026-02-01,SELL,0.008000000000000007,1.0,632.0005217322587,613.0405060802909,78368.0646948,0x8da4d0b535b1eb694f79de7ded3aaf48b3d068b8,Geopolitics,"Will France, UK or Germany strike Iran by January 31?",https://polymarket.com/event/will-france-uk-or-germany-strike-iran-by-january-31,NO,8.521,1.0,0x8da4d0b535b1eb694f79de7ded3aaf48b3d068b8,1686.4,2026-01-31,NO
