market_id,entry_date,exit_date,direction,entry_price,exit_price,gross_pnl,net_pnl,position_size,whale_address,category,market_title,market_url,whale_token_side,whale_score,whale_winrate,taker_address,signal_trade_size_usd,market_end_date,resolution_outcome
0xac4c8f562f7c6f4a191570b07a6cd8926854205a91d6da197a43924bdc4659a3,2026-01-18,2026-01-22,SELL,0.0050000000000000044,1.0,975.131084550015,945.8771520135145,194051.08582545278,0x8da4d0b535b1eb694f79de7ded3aaf48b3d068b8,Geopolitics,"US strikes Iran by January 18, 2026?",https://polymarket.com/event/us-strikes-iran-by-january-18-2026-991,NO,8.755,0.999,0x8da4d0b535b1eb694f79de7ded3aaf48b3d068b8,2028.13,2026-01-18,NO
